Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2023-06-16,GOOG,126.6999969482422,126.6999969482422,123.79000091552734,124.05999755859376,124.05999755859376,56686800.0
2023-06-16,MSFT,351.32000732421875,351.4700012207031,341.95001220703125,342.3299865722656,340.2855224609375,46533600.0
2023-06-16,NFLX,446.1499938964844,447.510009765625,430.8999938964844,431.9599914550781,431.9599914550781,8745500.0
2023-06-16,TSLA,258.9200134277344,263.6000061035156,257.2099914550781,260.5400085449219,260.5400085449219,167563700.0
2023-06-20,AAPL,184.41000366210932,186.1000061035156,184.41000366210932,185.009994506836,184.28225708007807,49799100.0
2023-06-20,GOOG,123.53500366210938,125.1750030517578,122.83000183105467,123.8499984741211,123.8499984741211,22698000.0
2023-06-20,MSFT,339.3099975585937,342.0799865722656,335.8599853515625,338.04998779296875,336.0310974121094,26375400.0
2023-06-20,NFLX,430.1799926757813,440.0,430.0,434.7000122070313,434.7000122070313,4756000.0
2023-06-20,TSLA,261.5,274.75,261.1199951171875,274.45001220703125,274.45001220703125,165611200.0
2023-06-21,AAPL,184.8999938964844,185.41000366210932,182.58999633789065,183.9600067138672,183.2364044189453,49515700.0
2023-06-21,GOOG,123.23500061035156,123.41000366210938,120.86000061035156,121.26000213623048,121.26000213623048,22612000.0
2023-06-21,MSFT,336.3699951171875,337.7300109863281,332.07000732421875,333.5599975585937,331.56793212890625,25117800.0
2023-06-21,NFLX,432.6499938964844,434.5499877929688,422.5400085449219,424.4500122070313,424.4500122070313,5146400.0
2023-06-21,TSLA,275.1300048828125,276.989990234375,257.7799987792969,259.4599914550781,259.4599914550781,211797100.0
2023-06-22,AAPL,183.7400054931641,187.0500030517578,183.6699981689453,187.0,186.2644195556641,51245300.0
2023-06-22,GOOG,120.66000366210938,123.93499755859376,119.5999984741211,123.87000274658205,123.87000274658205,20781900.0
2023-06-22,MSFT,334.1199951171875,340.1199951171875,333.3399963378906,339.7099914550781,337.68115234375,23556800.0
2023-06-22,NFLX,422.9299926757813,424.7099914550781,418.6799926757813,422.4800109863281,422.4800109863281,4869500.0
2023-06-22,TSLA,250.7700042724609,265.0,248.25,264.6099853515625,264.6099853515625,166875900.0
2023-06-23,AAPL,185.5500030517578,187.5599975585937,185.009994506836,186.67999267578125,185.9456787109375,53079300.0
2023-06-23,GOOG,122.04000091552734,123.44000244140624,121.86000061035156,123.0199966430664,123.0199966430664,29542900.0
2023-06-23,MSFT,334.3599853515625,337.9599914550781,333.45001220703125,335.0199890136719,333.0191955566406,23084700.0
2023-06-23,NFLX,418.5899963378906,425.8200073242188,417.7300109863281,424.0199890136719,424.0199890136719,8293900.0
2023-06-23,TSLA,259.2900085449219,262.45001220703125,252.8000030517578,256.6000061035156,256.6000061035156,176584100.0
2023-06-26,AAPL,186.8300018310547,188.0500030517578,185.22999572753903,185.2700042724609,184.541244506836,48088700.0
2023-06-26,GOOG,121.46600341796876,122.72000122070312,118.98999786376952,119.08999633789062,119.08999633789062,23185000.0
2023-06-26,MSFT,333.7200012207031,336.1099853515625,328.489990234375,328.6000061035156,326.6375427246094,21520600.0
2023-06-26,NFLX,422.4400024414063,430.9599914550781,414.8999938964844,415.9400024414063,415.9400024414063,4640000.0
2023-06-26,TSLA,250.07000732421875,258.3699951171875,240.6999969482422,241.0500030517578,241.0500030517578,179990600.0
2023-06-27,AAPL,185.88999938964844,188.38999938964844,185.6699981689453,188.0599975585937,187.3202514648437,50730800.0
2023-06-27,GOOG,117.83999633789062,119.8949966430664,116.91000366210938,119.01000213623048,119.01000213623048,27221700.0
2023-06-27,MSFT,331.8599853515625,336.1499938964844,329.29998779296875,334.57000732421875,332.5718994140625,24354100.0
2023-06-27,NFLX,417.3900146484375,420.8800048828125,411.5,417.0799865722656,417.0799865722656,4818100.0
2023-06-27,TSLA,243.2400054931641,250.38999938964844,240.8500061035156,250.2100067138672,250.2100067138672,164968200.0
2023-06-28,AAPL,187.92999267578125,189.8999938964844,187.6000061035156,189.25,188.50558471679688,51216800.0
2023-06-28,GOOG,117.95999908447266,121.2699966430664,117.5999984741211,121.08000183105467,121.08000183105467,19753100.0
2023-06-28,MSFT,334.6600036621094,337.9800109863281,333.8099975585937,335.8500061035156,333.84423828125,20259500.0
2023-06-28,NFLX,423.1000061035156,437.2900085449219,422.8900146484375,429.8399963378906,429.8399963378906,8811300.0
2023-06-28,TSLA,249.6999969482422,259.8800048828125,248.88999938964844,256.239990234375,256.239990234375,159770800.0
2023-06-29,AAPL,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789065,188.84423828125,46347300.0
2023-06-29,GOOG,120.08999633789062,120.91000366210938,119.20999908447266,120.01000213623048,120.01000213623048,18517500.0
2023-06-29,MSFT,334.7099914550781,336.1099853515625,332.6199951171875,335.04998779296875,333.04901123046875,16997000.0
2023-06-29,NFLX,434.3299865722656,437.8500061035156,426.1499938964844,428.239990234375,428.239990234375,4932300.0
2023-06-29,TSLA,258.0299987792969,260.739990234375,253.6100006103516,257.5,257.5,131283400.0
2023-06-30,AAPL,191.6300048828125,194.47999572753903,191.259994506836,193.97000122070312,193.2070159912109,85069600.0
2023-06-30,GOOG,121.0999984741211,122.02999877929688,120.87999725341795,120.97000122070312,120.97000122070312,23865800.0
2023-06-30,MSFT,337.75,342.7300109863281,337.20001220703125,340.5400085449219,338.5061950683594,26823800.0
2023-06-30,NFLX,431.1000061035156,444.1199951171875,431.1000061035156,440.489990234375,440.489990234375,7342000.0
2023-06-30,TSLA,260.6000061035156,264.45001220703125,259.8900146484375,261.7699890136719,261.7699890136719,112267600.0
2023-07-03,AAPL,193.77999877929688,193.8800048828125,191.759994506836,192.4600067138672,191.70297241210932,31458200.0
2023-07-03,GOOG,120.31999969482422,121.0199966430664,119.70500183105467,120.55999755859376,120.55999755859376,13888300.0
2023-07-03,MSFT,339.19000244140625,340.8999938964844,336.57000732421875,337.989990234375,335.971435546875,12508700.0
2023-07-03,NFLX,439.760009765625,441.5499877929688,431.6199951171875,441.4400024414063,441.4400024414063,3733200.0
2023-07-03,TSLA,276.489990234375,284.25,275.1099853515625,279.82000732421875,279.82000732421875,119685900.0
2023-07-05,AAPL,191.57000732421875,192.97999572753903,190.6199951171875,191.3300018310547,190.5774078369141,46920300.0
2023-07-05,GOOG,120.05999755859376,123.37000274658205,120.05999755859376,122.62999725341795,122.62999725341795,17830300.0
2023-07-05,MSFT,335.0899963378906,341.6499938964844,334.7300109863281,338.1499938964844,336.1304931640625,18172400.0
2023-07-05,NFLX,444.9100036621094,450.9700012207031,439.6199951171875,445.8999938964844,445.8999938964844,6869500.0
2023-07-05,TSLA,278.82000732421875,283.8500061035156,277.6000061035156,282.4800109863281,282.4800109863281,131530900.0
2023-07-06,AAPL,189.83999633789065,192.0200042724609,189.1999969482422,191.8099975585937,191.05551147460932,45094300.0
2023-07-06,GOOG,120.63999938964844,121.1500015258789,119.25,120.93000030517578,120.93000030517578,17732500.0
2023-07-06,MSFT,337.29998779296875,342.989990234375,335.5,341.2699890136719,339.2318420410156,28161200.0
2023-07-06,NFLX,440.0,442.7999877929688,430.7200012207031,438.8399963378906,438.8399963378906,4938800.0
2023-07-06,TSLA,278.0899963378906,279.9700012207031,272.8800048828125,276.5400085449219,276.5400085449219,120332100.0
2023-07-07,AAPL,191.41000366210932,192.6699981689453,190.2400054931641,190.67999267578125,189.9299468994141,46778000.0
2023-07-07,GOOG,120.88999938964844,121.75,120.08999633789062,120.13999938964844,120.13999938964844,20982400.0
2023-07-07,MSFT,339.32000732421875,341.7900085449219,337.0,337.2200012207031,335.2060546875,21185300.0
2023-07-07,NFLX,438.6000061035156,442.3299865722656,435.8399963378906,438.1000061035156,438.1000061035156,4160100.0
2023-07-07,TSLA,278.42999267578125,280.7799987792969,273.7699890136719,274.42999267578125,274.42999267578125,113602000.0
2023-07-10,AAPL,189.259994506836,189.9900054931641,187.0399932861328,188.6100006103516,187.8681030273437,59922200.0
2023-07-10,GOOG,119.06999969482422,119.06999969482422,116.63999938964844,116.87000274658205,116.87000274658205,32960100.0
2023-07-10,MSFT,334.6000061035156,335.2300109863281,327.5899963378906,331.8299865722656,329.84820556640625,32791400.0
2023-07-10,NFLX,438.5199890136719,444.4100036621094,436.8200073242188,441.7099914550781,441.7099914550781,4251700.0
2023-07-10,TSLA,276.4700012207031,277.5199890136719,265.1000061035156,269.6099853515625,269.6099853515625,119425400.0
2023-07-11,AAPL,189.16000366210932,189.3000030517578,186.6000061035156,188.0800018310547,187.34017944335932,46638100.0
2023-07-11,GOOG,116.76000213623048,118.2249984741211,115.83000183105467,117.70999908447266,117.70999908447266,18286600.0
2023-07-11,MSFT,331.0599975585937,332.8599853515625,327.0,332.4700012207031,330.4844055175781,26698200.0
2023-07-11,NFLX,438.6499938964844,440.7999877929688,431.0400085449219,440.2099914550781,440.2099914550781,4574600.0
2023-07-11,TSLA,268.6499938964844,270.8999938964844,266.3699951171875,269.7900085449219,269.7900085449219,91972400.0
2023-07-12,AAPL,189.67999267578125,191.6999969482422,188.47000122070312,189.7700042724609,189.02354431152344,60750200.0
2023-07-12,GOOG,119.3000030517578,120.95999908447266,119.0,119.62000274658205,119.62000274658205,22059600.0
2023-07-12,MSFT,336.6000061035156,341.6499938964844,335.6700134277344,337.20001220703125,335.1861877441406,29995300.0
2023-07-12,NFLX,444.5499877929688,445.4100036621094,437.75,444.0499877929688,444.0499877929688,5731700.0
2023-07-12,TSLA,276.3299865722656,276.5199890136719,271.4599914550781,271.989990234375,271.989990234375,95672100.0
2023-07-13,AAPL,190.5,191.19000244140625,189.77999877929688,190.5399932861328,189.7905120849609,41342300.0
2023-07-13,GOOG,121.54000091552734,125.33499908447266,121.05999755859376,124.83000183105467,124.83000183105467,31535900.0
2023-07-13,MSFT,339.5599975585937,343.739990234375,339.0199890136719,342.6600036621094,340.6135559082031,20567200.0
2023-07-13,NFLX,447.0,451.6700134277344,441.1799926757813,450.3800048828125,450.3800048828125,6157500.0
2023-07-13,TSLA,274.5899963378906,279.45001220703125,270.6000061035156,277.8999938964844,277.8999938964844,112681500.0
2023-07-14,AAPL,190.22999572753903,191.17999267578125,189.6300048828125,190.69000244140625,189.9399261474609,41573900.0
2023-07-14,GOOG,125.12999725341795,127.08999633789062,124.9000015258789,125.6999969482422,125.6999969482422,20482800.0
2023-07-14,MSFT,347.5899963378906,351.42999267578125,344.3099975585937,345.239990234375,343.1781311035156,28302200.0
2023-07-14,NFLX,452.7900085449219,456.4800109863281,439.7000122070313,441.9100036621094,441.9100036621094,7184900.0
2023-07-14,TSLA,277.010009765625,285.29998779296875,276.3099975585937,281.3800048828125,281.3800048828125,119771100.0
2023-07-17,AAPL,191.8999938964844,194.32000732421875,191.8099975585937,193.9900054931641,193.2269287109375,50520200.0
2023-07-17,GOOG,126.05999755859376,127.27999877929688,124.5,125.05999755859376,125.05999755859376,20675300.0
2023-07-17,MSFT,345.67999267578125,346.989990234375,342.20001220703125,345.7300109863281,343.6652526855469,20363900.0
2023-07-17,NFLX,445.5700073242188,456.6799926757813,445.1099853515625,450.0499877929688,450.0499877929688,6891700.0
2023-07-17,TSLA,286.6300048828125,292.2300109863281,283.57000732421875,290.3800048828125,290.3800048828125,131569600.0
2023-07-18,AAPL,193.3500061035156,194.3300018310547,192.4199981689453,193.72999572753903,192.96795654296875,48353800.0
2023-07-18,GOOG,124.90499877929688,124.98999786376952,123.3000030517578,124.08000183105467,124.08000183105467,21071200.0
2023-07-18,MSFT,345.8299865722656,366.7799987792969,342.1700134277344,359.489990234375,357.34307861328125,64872700.0
2023-07-18,NFLX,451.0,478.1499938964844,448.7799987792969,474.7999877929688,474.7999877929688,13196900.0
2023-07-18,TSLA,290.1499938964844,295.260009765625,286.010009765625,293.3399963378906,293.3399963378906,112434700.0
2023-07-19,AAPL,193.1000061035156,198.22999572753903,192.6499938964844,195.1000061035156,194.33258056640625,80507300.0
2023-07-19,GOOG,124.79000091552734,125.47000122070312,122.47000122070312,122.77999877929688,122.77999877929688,22313800.0
2023-07-19,MSFT,361.75,362.4599914550781,352.44000244140625,355.0799865722656,352.9593811035156,39732900.0
2023-07-19,NFLX,476.8599853515625,485.0,470.0,477.5899963378906,477.5899963378906,20996500.0
2023-07-19,TSLA,296.0400085449219,299.2900085449219,289.5199890136719,291.260009765625,291.260009765625,142355400.0
2023-07-20,AAPL,195.08999633789065,196.47000122070312,192.5,193.1300048828125,192.37033081054688,59581200.0
2023-07-20,GOOG,122.12000274658205,124.6999969482422,118.68499755859376,119.52999877929688,119.52999877929688,27541700.0
2023-07-20,MSFT,353.57000732421875,357.9700012207031,345.3699951171875,346.8699951171875,344.79840087890625,33778400.0
2023-07-20,NFLX,447.0,448.5,432.0,437.4200134277344,437.4200134277344,23989700.0
2023-07-20,TSLA,279.5599975585937,280.92999267578125,261.20001220703125,262.8999938964844,262.8999938964844,175158300.0
2023-07-21,AAPL,194.1000061035156,194.97000122070312,191.22999572753903,191.94000244140625,191.1850128173828,71917800.0
2023-07-21,GOOG,120.87000274658205,121.3000030517578,119.06999969482422,120.30999755859376,120.30999755859376,56498100.0
2023-07-21,MSFT,349.1499938964844,350.29998779296875,339.8299865722656,343.7699890136719,341.7169189453125,69368900.0
2023-07-21,NFLX,437.3699951171875,438.239990234375,423.1900024414063,427.5,427.5,17303700.0
2023-07-21,TSLA,268.0,268.0,255.8000030517578,260.0199890136719,260.0199890136719,161050100.0
2023-07-24,AAPL,193.41000366210932,194.91000366210932,192.25,192.75,191.99180603027344,45377800.0
2023-07-24,GOOG,121.9260025024414,123.3499984741211,121.37999725341795,121.87999725341795,121.87999725341795,22276100.0
2023-07-24,MSFT,345.8500061035156,346.9200134277344,342.3099975585937,345.1099853515625,343.0489196777344,26678100.0
2023-07-24,NFLX,425.0,428.6400146484375,419.1900024414063,428.3699951171875,428.3699951171875,8264400.0
2023-07-24,TSLA,255.8500061035156,269.8500061035156,254.1199951171875,269.0599975585937,269.0599975585937,136508500.0
2023-07-25,AAPL,193.3300018310547,194.44000244140625,192.9199981689453,193.6199951171875,192.8583831787109,37283200.0
2023-07-25,GOOG,121.87999725341795,123.69000244140624,121.52999877929688,122.79000091552734,122.79000091552734,31820800.0
2023-07-25,MSFT,347.1099853515625,351.8900146484375,345.07000732421875,350.9800109863281,348.88385009765625,41637700.0
2023-07-25,NFLX,427.1799926757813,430.8800048828125,426.1300048828125,427.7000122070313,427.7000122070313,4859800.0
2023-07-25,TSLA,272.3800048828125,272.8999938964844,265.0,265.2799987792969,265.2799987792969,112757300.0
2023-07-26,AAPL,193.6699981689453,195.63999938964844,193.32000732421875,194.5,193.7349395751953,47471900.0
2023-07-26,GOOG,130.36000061035156,131.3699951171875,128.7100067138672,129.66000366210938,129.66000366210938,46216900.0
2023-07-26,MSFT,341.44000244140625,344.6700134277344,333.1099853515625,337.7699890136719,335.75274658203125,58383700.0
2023-07-26,NFLX,424.2000122070313,425.260009765625,415.5899963378906,422.6700134277344,422.6700134277344,6009200.0
2023-07-26,TSLA,263.25,268.0400085449219,261.75,264.3500061035156,264.3500061035156,95856200.0
2023-07-27,AAPL,196.0200042724609,197.1999969482422,192.5500030517578,193.22000122070312,192.4599609375,47460200.0
2023-07-27,GOOG,131.8000030517578,133.60000610351562,129.17999267578125,129.8699951171875,129.8699951171875,35931600.0
2023-07-27,MSFT,340.4800109863281,341.3299865722656,329.04998779296875,330.7200012207031,328.744873046875,39635300.0
2023-07-27,NFLX,426.8999938964844,427.5199890136719,411.8800048828125,413.1700134277344,413.1700134277344,6594500.0
2023-07-27,TSLA,268.3099975585937,269.1300048828125,255.3000030517578,255.7100067138672,255.7100067138672,103697300.0
2023-07-28,AAPL,194.6699981689453,196.6300048828125,194.13999938964844,195.8300018310547,195.0597076416016,48291400.0
2023-07-28,GOOG,130.97000122070312,134.07000732421875,130.9199981689453,133.00999450683594,133.00999450683594,26971000.0
2023-07-28,MSFT,333.6700134277344,340.010009765625,333.1700134277344,338.3699951171875,336.3491516113281,28484900.0
2023-07-28,NFLX,415.55999755859375,427.4700012207031,413.760009765625,425.7799987792969,425.7799987792969,6424200.0
2023-07-28,TSLA,259.8599853515625,267.25,258.2300109863281,266.44000244140625,266.44000244140625,111446000.0
2023-07-31,AAPL,196.0599975585937,196.4900054931641,195.259994506836,196.4499969482422,195.67726135253903,38824100.0
2023-07-31,GOOG,133.00999450683594,133.8300018310547,132.1300048828125,133.11000061035156,133.11000061035156,18381900.0
2023-07-31,MSFT,336.9200134277344,337.70001220703125,333.3599853515625,335.9200134277344,333.913818359375,25446000.0
2023-07-31,NFLX,426.510009765625,439.1300048828125,426.2999877929688,438.9700012207031,438.9700012207031,6587600.0
2023-07-31,TSLA,267.4800109863281,269.0799865722656,263.7799987792969,267.42999267578125,267.42999267578125,84582200.0
2023-08-01,AAPL,196.2400054931641,196.72999572753903,195.27999877929688,195.6100006103516,194.840560913086,35175100.0
2023-08-01,GOOG,130.85499572753906,132.9199981689453,130.75,131.88999938964844,131.88999938964844,22154300.0
2023-08-01,MSFT,335.19000244140625,338.5400085449219,333.70001220703125,336.3399963378906,334.331298828125,18311900.0
2023-08-01,NFLX,437.3699951171875,445.25,431.3999938964844,438.6199951171875,438.6199951171875,5711500.0
2023-08-01,TSLA,266.260009765625,266.4700012207031,260.25,261.07000732421875,261.07000732421875,83166000.0
2023-08-02,AAPL,195.0399932861328,195.17999267578125,191.8500061035156,192.5800018310547,191.822494506836,50389300.0
2023-08-02,GOOG,129.83999633789062,130.4199981689453,127.8499984741211,128.63999938964844,128.63999938964844,22705800.0
2023-08-02,MSFT,333.6300048828125,333.6300048828125,326.3599853515625,327.5,325.5440979003906,27761300.0
2023-08-02,NFLX,435.2300109863281,435.55999755859375,426.55999755859375,429.7000122070313,429.7000122070313,4912200.0
2023-08-02,TSLA,255.57000732421875,259.5199890136719,250.4900054931641,254.1100006103516,254.1100006103516,101752900.0
2023-08-03,AAPL,191.57000732421875,192.3699951171875,190.69000244140625,191.1699981689453,190.41802978515625,61235200.0
2023-08-03,GOOG,128.3699951171875,129.77000427246094,127.7750015258789,128.77000427246094,128.77000427246094,15018100.0
2023-08-03,MSFT,326.0,329.8800048828125,325.95001220703125,326.6600036621094,324.7091369628906,18253700.0
2023-08-03,NFLX,427.7999877929688,441.9299926757813,427.1900024414063,431.0,431.0,6243900.0
2023-08-03,TSLA,252.0399932861328,260.489990234375,252.0,259.32000732421875,259.32000732421875,97569100.0
2023-08-04,AAPL,185.5200042724609,187.3800048828125,181.9199981689453,181.9900054931641,181.274154663086,115799700.0
2023-08-04,GOOG,129.60000610351562,131.92999267578125,128.31500244140625,128.5399932861328,128.5399932861328,20509500.0
2023-08-04,MSFT,331.8800048828125,335.1400146484375,327.239990234375,327.7799987792969,325.8224182128906,23727700.0
2023-08-04,NFLX,433.05999755859375,436.5,426.2699890136719,431.6000061035156,431.6000061035156,5439700.0
2023-08-04,TSLA,260.9700012207031,264.7699890136719,253.1100006103516,253.8600006103516,253.8600006103516,99242600.0
2023-08-07,AAPL,182.1300048828125,183.1300048828125,177.35000610351562,178.85000610351562,178.146484375,97576100.0
2023-08-07,GOOG,129.50999450683594,132.05999755859375,129.42999267578125,131.94000244140625,131.94000244140625,17621000.0
2023-08-07,MSFT,328.3699951171875,331.1099853515625,327.5199890136719,330.1099853515625,328.1385192871094,17741500.0
2023-08-07,NFLX,436.4599914550781,441.1099853515625,428.9100036621094,440.760009765625,440.760009765625,4781300.0
2023-08-07,TSLA,251.4499969482422,253.6499938964844,242.759994506836,251.4499969482422,251.4499969482422,111097900.0
2023-08-08,AAPL,179.69000244140625,180.2700042724609,177.5800018310547,179.8000030517578,179.09274291992188,67823000.0
2023-08-08,GOOG,130.97999572753906,131.94000244140625,130.1300048828125,131.83999633789062,131.83999633789062,16836000.0
2023-08-08,MSFT,326.9599914550781,328.75,323.0,326.04998779296875,324.1027526855469,22327600.0
2023-08-08,NFLX,440.3599853515625,443.5700073242188,435.1000061035156,438.2999877929688,438.2999877929688,3767200.0
2023-08-08,TSLA,247.4499969482422,250.9199981689453,245.009994506836,249.6999969482422,249.6999969482422,96642200.0
2023-08-09,AAPL,180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,177.4890899658203,60378500.0
2023-08-09,GOOG,132.19000244140625,132.47000122070312,129.5050048828125,130.14999389648438,130.14999389648438,17745200.0
2023-08-09,MSFT,326.4700012207031,327.1099853515625,321.04998779296875,322.2300109863281,320.3056030273437,22373300.0
2023-08-09,NFLX,439.739990234375,440.6199951171875,427.5899963378906,428.8999938964844,428.8999938964844,3846600.0
2023-08-09,TSLA,250.8699951171875,251.1000061035156,241.8999938964844,242.19000244140625,242.19000244140625,101596300.0
2023-08-10,AAPL,179.47999572753906,180.75,177.60000610351562,177.97000122070312,177.26995849609375,54686900.0
2023-08-10,GOOG,131.97000122070312,132.64700317382812,130.03500366210938,130.2100067138672,130.2100067138672,17855700.0
2023-08-10,MSFT,326.0199890136719,328.260009765625,321.17999267578125,322.92999267578125,321.0013732910156,20113700.0
2023-08-10,NFLX,431.1199951171875,438.1199951171875,428.6900024414063,429.9800109863281,429.9800109863281,5467600.0
2023-08-10,TSLA,245.3999938964844,251.8000030517578,243.0,245.33999633789065,245.33999633789065,109498600.0
2023-08-11,AAPL,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,177.32980346679688,51988100.0
2023-08-11,GOOG,129.20199584960938,130.44000244140625,128.75,130.1699981689453,130.1699981689453,15191500.0
2023-08-11,MSFT,320.260009765625,322.4100036621094,319.2099914550781,321.010009765625,319.0928649902344,24342600.0
2023-08-11,NFLX,428.9800109863281,430.6300048828125,421.3299865722656,421.6600036621094,421.6600036621094,3925200.0
2023-08-11,TSLA,241.7700042724609,243.7899932861328,238.0200042724609,242.6499938964844,242.6499938964844,98866600.0
2023-08-14,AAPL,177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,178.9954833984375,43675600.0
2023-08-14,GOOG,129.85000610351562,131.91000366210938,129.58999633789062,131.8300018310547,131.8300018310547,17526200.0
2023-08-14,MSFT,321.3900146484375,324.0599975585937,320.0799865722656,324.0400085449219,322.104736328125,18836100.0
2023-08-14,NFLX,421.989990234375,428.8500061035156,418.7799987792969,427.7799987792969,427.7799987792969,3966000.0
2023-08-14,TSLA,235.6999969482422,240.66000366210932,233.75,239.759994506836,239.759994506836,98595300.0
2023-08-15,AAPL,178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,176.9906768798828,43622600.0
2023-08-15,GOOG,131.58999633789062,131.99000549316406,129.81900024414062,130.27000427246094,130.27000427246094,14769200.0
2023-08-15,MSFT,323.0,325.0899963378906,320.8999938964844,321.8599853515625,319.9377746582031,16966300.0
2023-08-15,NFLX,424.4100036621094,429.1199951171875,421.0400085449219,423.7000122070313,423.7000122070313,3368000.0
2023-08-15,TSLA,238.72999572753903,240.5,232.6100006103516,232.9600067138672,232.9600067138672,88197600.0
2023-08-16,AAPL,177.1300048828125,178.5399932861328,176.5,176.57000732421875,176.1129608154297,46964900.0
2023-08-16,GOOG,129.27999877929688,130.8979949951172,128.4600067138672,129.11000061035156,129.11000061035156,17548400.0
2023-08-16,MSFT,320.79998779296875,324.4200134277344,319.79998779296875,320.3999938964844,319.1607971191406,20698900.0
2023-08-16,NFLX,423.7300109863281,424.510009765625,415.25,415.4500122070313,415.4500122070313,3967000.0
2023-08-16,TSLA,228.0200042724609,233.97000122070312,225.3800048828125,225.6000061035156,225.6000061035156,112484500.0
2023-08-17,AAPL,177.13999938964844,177.50999450683594,173.47999572753906,174.0,173.54962158203125,66062900.0
2023-08-17,GOOG,130.4499969482422,132.49099731445312,129.85000610351562,130.4600067138672,130.4600067138672,23665600.0
2023-08-17,MSFT,320.5400085449219,321.8699951171875,316.2099914550781,316.8800048828125,315.6544494628906,21257200.0
2023-08-17,NFLX,415.0,415.239990234375,401.5799865722656,403.0,403.0,6031500.0
2023-08-17,TSLA,226.0599975585937,226.7400054931641,218.8300018310547,219.22000122070312,219.22000122070312,120718400.0
2023-08-18,AAPL,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,174.03834533691406,61114200.0
2023-08-18,GOOG,129.05999755859375,129.8300018310547,127.0,128.11000061035156,128.11000061035156,23619400.0
2023-08-18,MSFT,314.489990234375,318.3800048828125,311.54998779296875,316.4800109863281,315.2559814453125,24744800.0
2023-08-18,NFLX,399.3299865722656,406.5199890136719,398.1499938964844,404.5299987792969,404.5299987792969,4309200.0
2023-08-18,TSLA,214.1199951171875,217.5800018310547,212.3600006103516,215.4900054931641,215.4900054931641,135813700.0
2023-08-21,AAPL,175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,175.3848419189453,46311900.0
2023-08-21,GOOG,127.8499984741211,129.25999450683594,127.16000366210938,128.92999267578125,128.92999267578125,21851100.0
2023-08-21,MSFT,317.92999267578125,322.7699890136719,317.0400085449219,321.8800048828125,320.6351013183594,24040000.0
2023-08-21,NFLX,402.2300109863281,409.6099853515625,399.5,408.2900085449219,408.2900085449219,3861600.0
2023-08-21,TSLA,221.5500030517578,232.1300048828125,220.5800018310547,231.27999877929688,231.27999877929688,135702700.0
2023-08-22,AAPL,177.05999755859375,177.67999267578125,176.25,177.22999572753906,176.771240234375,42084200.0
2023-08-22,GOOG,129.1300048828125,130.9499969482422,128.9250030517578,129.69000244140625,129.69000244140625,15569400.0
2023-08-22,MSFT,325.5,326.0799865722656,321.4599914550781,322.4599914550781,321.2128295898437,16102000.0
2023-08-22,NFLX,409.0,415.739990234375,407.3999938964844,413.1700134277344,413.1700134277344,3603300.0
2023-08-22,TSLA,240.25,240.82000732421875,229.5500030517578,233.19000244140625,233.19000244140625,130597900.0
2023-08-23,AAPL,178.52000427246094,181.5500030517578,178.3300018310547,181.1199951171875,180.65118408203125,52722800.0
2023-08-23,GOOG,130.85000610351562,134.07000732421875,130.50999450683594,133.2100067138672,133.2100067138672,26497000.0
2023-08-23,MSFT,323.82000732421875,329.20001220703125,323.4599914550781,327.0,325.7352905273437,21166400.0
2023-08-23,NFLX,418.3999938964844,437.0199890136719,417.7099914550781,427.5499877929688,427.5499877929688,8174700.0
2023-08-23,TSLA,229.33999633789065,238.97999572753903,229.2899932861328,236.8600006103516,236.8600006103516,101077600.0
2023-08-24,AAPL,180.6699981689453,181.1000061035156,176.00999450683594,176.3800048828125,175.92344665527344,54945800.0
2023-08-24,GOOG,134.7270050048828,134.97000122070312,130.3000030517578,130.4199981689453,130.4199981689453,18680400.0
2023-08-24,MSFT,332.8500061035156,332.9800109863281,319.9599914550781,319.9700012207031,318.73248291015625,23281400.0
2023-08-24,NFLX,425.4100036621094,427.5899963378906,406.1700134277344,406.9299926757813,406.9299926757813,5687800.0
2023-08-24,TSLA,238.66000366210932,238.9199981689453,228.17999267578125,230.0399932861328,230.0399932861328,99777400.0
2023-08-25,AAPL,177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,178.14767456054688,51449600.0
2023-08-25,GOOG,130.13999938964844,131.39999389648438,128.0399932861328,130.69000244140625,130.69000244140625,20678100.0
2023-08-25,MSFT,321.4700012207031,325.3599853515625,318.79998779296875,322.9800109863281,321.7308349609375,21684100.0
2023-08-25,NFLX,412.0,419.25,407.55999755859375,416.0299987792969,416.0299987792969,5390900.0
2023-08-25,TSLA,231.3099975585937,239.0,230.3500061035156,238.58999633789065,238.58999633789065,106612200.0
2023-08-28,AAPL,180.08999633789062,180.58999633789065,178.5500030517578,180.19000244140625,179.7235870361328,43820700.0
2023-08-28,GOOG,132.0800018310547,133.24000549316406,130.85000610351562,131.7899932861328,131.7899932861328,16715500.0
2023-08-28,MSFT,325.6600036621094,326.1499938964844,321.7200012207031,323.70001220703125,322.44805908203125,14808500.0
